kid,value,idf
"36709","50548","6.907757"
"36710","50701","6.950665"
"36711","50700","6.913775"
"36712","50703","6.841969"
"36713","50702","6.884041"
"36714","25749","6.961158"
"36715","59081","6.930003"
"36716","25748","6.969633"
"36717","59080","6.973897"
"36718","59083","6.868536"
"36719","59082","7.044723"
"36720","98689","6.967507"
"36721","25741","6.925921"
"36722","59089","6.882090"
"36723","98686","6.880142"
"36724","25740","6.995496"
"36725","59088","6.907757"
"36726","98685","6.878199"
"36727","25743","6.878199"
"36728","98688","6.876259"
"36729","25742","6.995496"
"36730","98687","6.950665"
"36731","25745","6.946498"
"36732","59085","6.909759"
"36733","98682","6.868536"
"36734","25744","6.819746"
"36735","59084","6.855165"
"36736","98681","6.843844"
"36737","25747","6.978180"
"36738","59087","6.803397"
"36739","98684","6.880142"
"36740","25746","6.954849"
"36741","59086","6.995496"
"36742","98683","6.884041"
"36743","11108","6.843844"
"36744","11107","6.868536"
"36745","98680","6.930003"
"36746","11109","6.897807"
"36747","84049","6.956947"
"36748","84048","7.015343"
"36749","11100","6.936157"
"36750","84045","6.927960"
"36751","84044","6.838231"
"36752","11102","6.934101"
"36753","84047","6.895829"
"36754","11101","6.911765"
"36755","84046","6.995496"
"36756","11104","6.917808"
"36757","84041","6.874322"
"36758","11103","6.903765"
"36759","84040","6.913775"
"36760","11106","6.911765"
"36761","84043","6.932050"
"36762","11105","6.963270"
"36763","84042","6.930003"
"36764","59092","6.917808"
"36765","25759","6.925921"
"36766","59091","6.860874"
"36767","59094","6.864698"
"36768","59093","6.796216"
"36769","98679","6.868536"
"36770","98678","6.901775"
"36771","59090","6.923887"
"36772","25752","6.872390"
"36773","98675","6.866615"
"36774","25751","6.845722"
"36775","59099","6.885996"
"36776","98674","6.952754"
"36777","25754","6.870461"
"36778","98677","6.982481"
"36779","25753","6.948579"
"36780","98676","6.944421"
"36781","25756","6.930003"
"36782","59096","6.901775"
"36783","98671","6.952754"
"36784","25755","6.952754"
"36785","59095","6.897807"
"36786","98670","6.830796"
"36787","25758","6.870461"
"36788","59098","7.013118"
"36789","98673","6.915790"
"36790","25757","6.940280"
"36791","59097","6.988967"
"36792","98672","6.874322"
"36793","11119","6.870461"
"36794","11118","6.948579"
"36795","84038","6.836367"
"36796","84037","6.936157"
"36797","25750","6.988967"
"36798","84039","6.921856"
"36799","11111","6.938217"
"36800","84034","6.891884"
"36801","11110","6.927960"
"36802","84033","6.965386"
"36803","11113","6.911765"
"36804","84036","6.932050"
"36805","11112","6.940280"
"36806","84035","6.870461"
"36807","11115","6.899789"
"36808","84030","7.019807"
"36809","11114","6.993315"
"36810","11117","6.891884"
"36811","84032","6.899789"
"36812","11116","6.934101"
"36813","84031","6.872390"
"36814","25727","6.915790"
"36815","25726","6.938217"
"36816","25729","6.944421"
"36817","84061","6.967507"
"36818","25728","6.901775"
"36819","84060","6.905759"
"36820","25721","6.870461"
"36821","25720","6.942349"
"36822","25723","6.940280"
"36823","25722","6.934101"
"36824","25725","6.903765"
"36825","25724","6.993315"
"36826","84067","6.882090"
"36827","84066","6.884041"
"36828","84069","6.956947"
"36829","84068","6.980328"
"36830","84063","6.942349"
"36831","84062","6.919830"
"36832","84065","6.874322"
"36833","84064","6.828946"
"36834","25738","6.986801"
"36835","25737","6.864698"
"36836","84050","6.827099"
"36837","25739","6.921856"
"36838","25730","6.923887"
"36839","98697","6.866615"
"36840","98696","6.961158"
"36841","25732","6.948579"
"36842","98699","6.889917"
"36843","25731","6.862784"
"36844","98698","6.847603"
"36845","25734","6.845722"
"36846","98693","6.963270"
"36847","25733","6.923887"
"36848","98692","6.917808"
"36849","25736","6.950665"
"36850","98695","6.919830"
"36851","25735","6.940280"
"36852","98694","6.942349"
"36853","98691","6.915790"
"36854","98690","6.907757"
"36855","84059","6.923887"
"36856","84056","6.923887"
"36857","84055","6.853269"
"36858","84058","6.880142"
"36859","84057","6.950665"
"36860","84052","6.919830"
"36861","84051","6.897807"
"36862","84054","6.885996"
"36863","84053","6.988967"
"36864","25705","6.870461"
"36865","84081","6.895829"
"36866","25704","6.954849"
"36867","84080","6.819746"
"36868","25707","6.919830"
"36869","84083","6.973897"
"36870","25706","7.044723"
"36871","84082","7.024291"
"36872","25709","6.936157"
"36873","25708","6.882090"
"36874","25701","6.952754"
"36875","25700","6.950665"
"36876","25703","6.965386"
"36877","25702","6.934101"
"36878","84089","6.893854"
"36879","84088","6.832650"
"36880","84085","6.884041"
"36881","84084","6.885996"
"36882","84087","6.969633"
"36883","84086","6.907757"
"36884","25716","6.938217"
"36885","84070","6.889917"
"36886","25715","6.903765"
"36887","25718","6.905759"
"36888","84072","6.909759"
"36889","25717","6.897807"
"36890","84071","6.940280"
"36891","25719","7.002068"
"36892","25710","6.905759"
"36893","25712","6.853269"
"36894","25711","6.889917"
"36895","25714","6.895829"
"36896","25713","6.936157"
"36897","84078","6.936157"
"36898","84077","6.919830"
"36899","84079","6.882090"
"36900","84074","6.948579"
"36901","84073","6.925921"
"36902","84076","6.897807"
"36903","84075","6.932050"
"36904","84092","6.899789"
"36905","84091","6.876259"
"36906","84094","6.878199"
"36907","84093","6.874322"
"36908","84090","6.874322"
"36909","84099","6.872390"
"36910","84096","6.903765"
"36911","84095","6.967507"
"36912","84098","6.905759"
"36913","84097","6.843844"
"36914","98606","6.903765"
"36915","98605","6.936157"
"36916","11061","6.853269"
"36917","98608","7.006473"
"36918","11060","6.954849"
"36919","98607","6.991139"
"36920","11063","6.855165"
"36921","98602","6.771480"
"36922","11062","6.959051"
"36923","98601","6.895829"
"36924","11065","6.930003"
"36925","98604","6.893854"
"36926","11064","6.915790"
"36927","98603","6.917808"
"36928","59001","6.899789"
"36929","59000","6.952754"
"36930","59003","6.911765"
"36931","98600","6.880142"
"36932","59002","6.893854"
"36933","59009","6.880142"
"36934","59008","6.965386"
"36935","50671","6.921856"
"36936","59005","6.887955"
"36937","50670","6.905759"
"36938","59004","6.862784"
"36939","50673","6.907757"
"36940","59007","6.944421"
"36941","50672","6.907757"
"36942","59006","6.948579"
"36943","11067","6.938217"
"36944","50675","6.944421"
"36945","11066","6.907757"
"36946","50674","6.901775"
"36947","11069","6.944421"
"36948","50677","6.911765"
"36949","11068","6.872390"
"36950","50676","6.885996"
"36951","50679","6.948579"
"36952","50678","6.965386"
"36953","11070","6.853269"
"36954","11072","6.909759"
"36955","11071","6.876259"
"36956","11074","6.923887"
"36957","11073","6.887955"
"36958","11076","6.803397"
"36959","11075","6.930003"
"36960","59012","6.921856"
"36961","59011","6.930003"
"36962","59014","6.976036"
"36963","59013","6.874322"
"36964","59010","6.872390"
"36965","59019","6.897807"
"36966","50680","6.834507"
"36967","50682","6.978180"
"36968","59016","6.921856"
"36969","50681","6.909759"
"36970","59015","6.961158"
"36971","50684","6.959051"
"36972","59018","6.978180"
"36973","50683","6.903765"
"36974","59017","6.899789"
"36975","11078","7.033320"
"36976","50686","6.942349"
"36977","11077","6.903765"
"36978","50685","6.976036"
"36979","50688","6.862784"
"36980","11079","6.919830"
"36981","50687","6.917808"
"36982","50689","6.940280"
"36983","98628","6.940280"
"36984","98627","6.942349"
"36985","98629","6.849488"
"36986","11041","6.862784"
"36987","98624","6.789086"
"36988","11040","6.885996"
"36989","98623","6.925921"
"36990","11043","6.913775"
"36991","98626","6.921856"
"36992","11042","6.967507"
"36993","98625","6.801597"
"36994","25686","6.882090"
"36995","59023","6.823416"
"36996","98620","6.858967"
"36997","25685","6.855165"
"36998","59022","6.891884"
"36999","25688","6.868536"
"37000","59025","6.862784"
"37001","98622","6.917808"
"37002","25687","6.893854"
"37003","59024","6.897807"
"37004","98621","6.980328"
"37005","25689","6.858967"
"37006","59021","6.889917"
"37007","59020","6.897807"
"37008","25680","6.903765"
"37009","50691","6.903765"
"37010","50690","6.907757"
"37011","25682","6.907757"
"37012","50693","6.932050"
"37013","59027","6.849488"
"37014","25681","6.801597"
"37015","50692","6.954849"
"37016","59026","6.884041"
"37017","25684","6.864698"
"37018","50695","6.882090"
"37019","59029","6.919830"
"37020","25683","6.885996"
"37021","50694","6.907757"
"37022","59028","7.033320"
"37023","11045","6.884041"
"37024","50697","6.810631"
"37025","11044","6.905759"
"37026","50696","6.915790"
"37027","11047","6.849488"
"37028","50699","6.843844"
"37029","11046","6.893854"
"37030","50698","6.901775"
"37031","11049","6.956947"
"37032","11048","6.841969"
"37033","98617","6.921856"
"37034","98616","6.874322"
"37035","11050","6.887955"
"37036","98619","6.847603"
"37037","98618","6.876259"
"37038","11052","6.927960"
"37039","98613","6.988967"
"37040","11051","6.934101"
"37041","98612","6.936157"
"37042","11054","6.982481"
"37043","98615","6.801597"
"37044","11053","6.897807"
"37045","98614","6.965386"
"37046","25697","6.938217"
"37047","59034","6.887955"
"37048","25696","6.986801"
"37049","59033","6.862784"
"37050","25699","6.901775"
"37051","59036","6.872390"
"37052","98611","6.986801"
"37053","25698","6.836367"
"37054","59035","6.936157"
"37055","98610","6.938217"
"37056","59030","6.982481"
"37057","59032","6.915790"
"37058","59031","6.905759"
"37059","25691","6.874322"
"37060","25690","6.893854"
"37061","25693","6.932050"
"37062","59038","6.866615"
"37063","25692","6.913775"
"37064","59037","6.836367"
"37065","25695","6.927960"
"37066","25694","6.897807"
"37067","59039","6.965386"
"37068","11056","6.864698"
"37069","11055","6.925921"
"37070","11058","6.878199"
"37071","11057","6.872390"
"37072","11059","6.855165"
"37073","98609","6.885996"
"37074","98649","6.934101"
"37075","98646","6.915790"
"37076","98645","6.853269"
"37077","11021","6.952754"
"37078","98648","6.907757"
"37079","11020","6.952754"
"37080","98647","6.995496"
"37081","25664","6.907757"
"37082","59045","6.915790"
"37083","98642","6.984638"
"37084","25663","6.899789"
"37085","59044","6.903765"
"37086","98641","6.936157"
"37087","25666","6.893854"
"37088","59047","6.895829"
"37089","98644","6.903765"
"37090","25665","6.870461"
"37091","59046","6.988967"
"37092","98643","6.942349"
"37093","25668","6.956947"
"37094","59041","6.832650"
"37095","25667","6.870461"
"37096","59040","6.954849"
"37097","59043","6.938217"
"37098","98640","6.878199"
"37099","25669","6.923887"
"37100","59042","6.834507"
"37101","84009","7.077360"
"37102","84008","6.834507"
"37103","25660","6.963270"
"37104","59049","6.944421"
"37105","84005","6.932050"
"37106","59048","6.911765"
"37107","84004","6.934101"
"37108","25662","6.876259"
"37109","84007","6.840099"
"37110","25661","6.853269"
"37111","84006","7.015343"
"37112","11023","6.952754"
"37113","84001","6.932050"
"37114","11022","6.913775"
"37115","84000","6.897807"
"37116","11025","6.923887"
"37117","84003","6.913775"
"37118","11024","6.901775"
"37119","84002","6.921856"
"37120","11027","6.938217"
"37121","11026","6.919830"
"37122","11029","6.973897"
"37123","11028","7.004268"
"37124","98639","6.905759"
"37125","98638","6.885996"
"37126","59050","6.993315"
"37127","11030","6.959051"
"37128","98635","6.936157"
"37129","98634","6.938217"
"37130","11032","6.866615"
"37131","98637","7.010898"
"37132","11031","6.841969"
"37133","98636","6.971763"
"37134","25675","6.959051"
"37135","59056","6.959051"
"37136","98631","6.907757"
"37137","25674","6.903765"
"37138","59055","6.919830"
"37139","98630","6.905759"
"37140","25677","6.948579"
"37141","59058","6.887955"
"37142","98633","6.934101"
"37143","25676","6.961158"
"37144","59057","6.956947"
"37145","98632","6.849488"
"37146","25679","6.887955"
"37147","59052","6.893854"
"37148","25678","6.889917"
"37149","59051","6.956947"
"37150","59054","6.853269"
"37151","59053","6.885996"
"37152","25671","6.857064"
"37153","25670","6.984638"
"37154","59059","6.915790"
"37155","25673","6.921856"
"37156","25672","6.860874"
"37157","11034","6.940280"
"37158","11033","6.952754"
"37159","11036","6.940280"
"37160","11035","6.884041"
"37161","11038","6.889917"
"37162","11037","6.976036"
"37163","11039","6.907757"
"37164","25649","6.961158"
"37165","59061","6.889917"
"37166","59060","6.925921"
"37167","98668","6.857064"
"37168","98667","6.905759"
"37169","98669","6.834507"
"37170","25642","6.866615"
"37171","59067","6.907757"
"37172","98664","6.946498"
"37173","25641","6.884041"
"37174","59066","6.901775"
"37175","98663","6.940280"
"37176","25644","6.963270"
"37177","59069","6.897807"
"37178","98666","6.946498"
"37179","25643","6.921856"
"37180","59068","6.901775"
"37181","98665","6.934101"
"37182","25646","6.853269"
"37183","59063","6.874322"
"37184","98660","6.864698"
"37185","25645","6.864698"
"37186","59062","6.866615"
"37187","25648","6.889917"
"37188","59065","6.853269"
"37189","98662","6.925921"
"37190","25647","6.954849"
"37191","59064","6.899789"
"37192","98661","6.885996"
"37193","11009","6.889917"
"37194","11008","6.849488"
"37195","84027","6.913775"
"37196","84026","7.006473"
"37197","25640","6.905759"
"37198","84029","6.961158"
"37199","84028","6.905759"
"37200","11001","6.893854"
"37201","84023","6.921856"
"37202","11000","6.948579"
"37203","84022","6.932050"
"37204","11003","6.845722"
"37205","84025","6.925921"
"37206","11002","6.913775"
"37207","84024","6.919830"
"37208","11005","6.942349"
"37209","11004","6.936157"
"37210","11007","6.907757"
"37211","84021","6.923887"
"37212","11006","6.919830"
"37213","84020","6.938217"
"37214","59070","6.901775"
"37215","59072","6.915790"
"37216","59071","6.942349"
"37217","98657","6.858967"
"37218","98656","6.891884"
"37219","11010","6.838231"
"37220","98659","6.872390"
"37221","98658","6.909759"
"37222","25653","6.965386"
"37223","59078","6.963270"
"37224","98653","6.961158"
"37225","25652","6.934101"
"37226","59077","6.927960"
"37227","98652","6.913775"
"37228","25655","6.864698"
"37229","98655","6.907757"
"37230","25654","6.872390"
"37231","59079","6.948579"
"37232","98654","6.872390"
"37233","25657","6.967507"
"37234","59074","6.921856"
"37235","25656","6.934101"
"37236","59073","6.849488"
"37237","25659","6.927960"
"37238","59076","6.864698"
"37239","98651","6.774976"
"37240","25658","6.853269"
"37241","59075","6.944421"
"37242","98650","6.942349"
"37243","11019","6.913775"
"37244","84019","6.870461"
"37245","84016","6.858967"
"37246","84015","6.942349"
"37247","25651","6.915790"
"37248","84018","6.853269"
"37249","25650","6.905759"
"37250","84017","6.909759"
"37251","11012","6.978180"
"37252","84012","6.956947"
"37253","11011","6.932050"
"37254","84011","6.936157"
"37255","11014","6.942349"
"37256","84014","6.872390"
"37257","11013","6.872390"
"37258","84013","6.940280"
"37259","11016","6.980328"
"37260","11015","6.911765"
"37261","11018","6.919830"
"37262","84010","6.891884"
"37263","11017","6.932050"
"37264","50600","6.905759"
"37265","50602","6.907757"
"37266","50601","6.872390"
"37267","50604","6.897807"
"37268","50603","6.799800"
"37269","50606","6.882090"
"37270","50605","6.978180"
"37271","50608","6.880142"
"37272","50607","6.864698"
"37273","50609","6.919830"
"37274","50611","6.889917"
"37275","50610","7.022047"
"37276","50613","6.870461"
"37277","50612","6.967507"
"37278","50615","6.954849"
"37279","50614","6.919830"
"37280","50617","6.884041"
"37281","50616","6.909759"
"37282","50619","6.938217"
"37283","50618","6.944421"
"37284","50620","6.889917"
"37285","50622","6.909759"
"37286","50621","6.923887"
"37287","50624","6.880142"
"37288","50623","6.913775"
"37289","50626","7.040146"
"37290","50625","6.907757"
"37291","50628","6.984638"
"37292","50627","6.880142"
"37293","50629","6.874322"
"37294","50631","6.882090"
"37295","50630","6.934101"
"37296","50633","6.913775"
"37297","50632","6.857064"
"37298","50635","6.946498"
"37299","50634","6.923887"
